TOTAL: 3543311
frames, misses, miss rate 
2618,376965,0.106388
2619,376894,0.106368
2620,376827,0.106349
2621,376772,0.106333
2622,376718,0.106318
2623,376661,0.106302
2624,376598,0.106284
2625,376536,0.106267
2626,376456,0.106244
2627,376406,0.106230
2628,376356,0.106216
2629,376287,0.106196
2630,376208,0.106174
2631,376146,0.106157
2632,376085,0.106139
2633,376023,0.106122
2634,375958,0.106104
2635,375909,0.106090
2636,375847,0.106072
2637,375783,0.106054
2638,375717,0.106036
2639,375656,0.106018
2640,375582,0.105997
2641,375504,0.105975
2642,375436,0.105956
2643,375363,0.105936
2644,375291,0.105915
2645,375230,0.105898
2646,375168,0.105881
2647,375090,0.105859
2648,375020,0.105839
2649,374942,0.105817
2650,374864,0.105795
2651,374790,0.105774
2652,374724,0.105755
2653,374661,0.105738
2654,374583,0.105716
2655,374516,0.105697
2656,374443,0.105676
2657,374363,0.105653
2658,374296,0.105635
2659,374226,0.105615
2660,374140,0.105591
2661,374074,0.105572
2662,374000,0.105551
2663,373919,0.105528
2664,373859,0.105511
2665,373761,0.105484
2666,373693,0.105464
2667,373624,0.105445
2668,373543,0.105422
2669,373476,0.105403
2670,373403,0.105383
2671,373340,0.105365
2672,373260,0.105342
2673,373180,0.105320
2674,373109,0.105300
2675,373040,0.105280
2676,372978,0.105263
2677,372900,0.105241
2678,372847,0.105226
2679,372781,0.105207
2680,372703,0.105185
2681,372632,0.105165
2682,372572,0.105148
2683,372499,0.105127
2684,372429,0.105108
2685,372361,0.105088
2686,372286,0.105067
2687,372209,0.105046
2688,372134,0.105024
2689,372076,0.105008
2690,372014,0.104991
2691,371945,0.104971
2692,371865,0.104948
2693,371793,0.104928
2694,371712,0.104905
2695,371640,0.104885
2696,371548,0.104859
2697,371473,0.104838
2698,371405,0.104819
2699,371347,0.104802
2700,371267,0.104780
2701,371195,0.104759
2702,371112,0.104736
2703,371032,0.104713
2704,370960,0.104693
2705,370881,0.104671
2706,370798,0.104647
2707,370733,0.104629
2708,370668,0.104611
2709,370583,0.104587
2710,370505,0.104565
2711,370414,0.104539
2712,370348,0.104520
2713,370276,0.104500
2714,370189,0.104475
2715,370098,0.104450
2716,370017,0.104427
2717,369950,0.104408
2718,369870,0.104385
2719,369786,0.104362
2720,369702,0.104338
2721,369615,0.104313
2722,369539,0.104292
2723,369459,0.104269
2724,369386,0.104249
2725,369320,0.104230
2726,369246,0.104209
2727,369169,0.104188
2728,369098,0.104168
2729,368998,0.104139
2730,368916,0.104116
2731,368848,0.104097
2732,368751,0.104070
2733,368664,0.104045
2734,368569,0.104018
2735,368504,0.104000
2736,368444,0.103983
2737,368380,0.103965
2738,368334,0.103952
2739,368267,0.103933
2740,368193,0.103912
2741,368116,0.103890
2742,368051,0.103872
2743,367997,0.103857
2744,367930,0.103838
2745,367868,0.103820
2746,367803,0.103802
2747,367744,0.103785
2748,367672,0.103765
2749,367598,0.103744
2750,367537,0.103727
2751,367474,0.103709
2752,367417,0.103693
2753,367345,0.103673
2754,367262,0.103649
2755,367171,0.103624
2756,367097,0.103603
2757,367015,0.103580
2758,366954,0.103562
2759,366896,0.103546
2760,366830,0.103527
2761,366759,0.103507
2762,366692,0.103489
2763,366634,0.103472
2764,366579,0.103457
2765,366508,0.103437
2766,366435,0.103416
2767,366363,0.103396
2768,366290,0.103375
2769,366236,0.103360
2770,366185,0.103345
2771,366114,0.103325
2772,366046,0.103306
2773,365980,0.103288
2774,365929,0.103273
2775,365872,0.103257
2776,365813,0.103240
2777,365771,0.103229
2778,365714,0.103213
2779,365643,0.103192
2780,365597,0.103179
2781,365533,0.103161
2782,365489,0.103149
2783,365435,0.103134
2784,365378,0.103118
2785,365325,0.103103
2786,365258,0.103084
2787,365198,0.103067
2788,365142,0.103051
2789,365090,0.103036
2790,365036,0.103021
2791,364981,0.103006
2792,364945,0.102995
2793,364884,0.102978
2794,364825,0.102962
2795,364760,0.102943
2796,364705,0.102928
2797,364663,0.102916
2798,364601,0.102898
2799,364548,0.102883
2800,364498,0.102869
2801,364444,0.102854
2802,364393,0.102840
2803,364336,0.102824
2804,364276,0.102807
2805,364215,0.102789
2806,364155,0.102773
2807,364106,0.102759
2808,364054,0.102744
2809,363992,0.102727
2810,363941,0.102712
2811,363885,0.102696
2812,363817,0.102677
2813,363770,0.102664
2814,363717,0.102649
2815,363658,0.102632
2816,363609,0.102618
2817,363554,0.102603
2818,363499,0.102587
2819,363452,0.102574
2820,363392,0.102557
2821,363325,0.102538
2822,363264,0.102521
2823,363207,0.102505
2824,363141,0.102486
2825,363069,0.102466
2826,363021,0.102452
2827,362970,0.102438
2828,362922,0.102425
2829,362857,0.102406
2830,362801,0.102390
2831,362738,0.102373
2832,362662,0.102351
2833,362600,0.102334
2834,362536,0.102316
2835,362473,0.102298
2836,362400,0.102277
2837,362337,0.102259
2838,362278,0.102243
2839,362217,0.102226
2840,362167,0.102211
2841,362104,0.102194
2842,362042,0.102176
2843,361986,0.102160
2844,361920,0.102142
2845,361858,0.102124
2846,361796,0.102107
2847,361737,0.102090
2848,361674,0.102072
2849,361612,0.102055
2850,361539,0.102034
2851,361471,0.102015
2852,361425,0.102002
2853,361369,0.101986
2854,361318,0.101972
2855,361264,0.101957
2856,361207,0.101941
2857,361140,0.101922
2858,361085,0.101906
2859,361027,0.101890
2860,360969,0.101873
2861,360919,0.101859
2862,360866,0.101844
2863,360816,0.101830
2864,360759,0.101814
2865,360702,0.101798
2866,360652,0.101784
2867,360590,0.101766
2868,360539,0.101752
2869,360486,0.101737
2870,360436,0.101723
2871,360377,0.101706
2872,360318,0.101690
2873,360272,0.101677
2874,360203,0.101657
2875,360140,0.101639
2876,360090,0.101625
2877,360018,0.101605
2878,359960,0.101589
2879,359887,0.101568
2880,359828,0.101551
2881,359777,0.101537
2882,359717,0.101520
2883,359653,0.101502
2884,359599,0.101487
2885,359542,0.101471
2886,359480,0.101453
2887,359420,0.101436
2888,359361,0.101420
2889,359298,0.101402
2890,359248,0.101388
2891,359188,0.101371
2892,359128,0.101354
2893,359066,0.101336
2894,358992,0.101315
2895,358920,0.101295
2896,358849,0.101275
2897,358793,0.101259
2898,358733,0.101242
2899,358667,0.101224
2900,358605,0.101206
2901,358532,0.101186
2902,358464,0.101166
2903,358409,0.101151
2904,358349,0.101134
2905,358296,0.101119
2906,358242,0.101104
2907,358180,0.101086
2908,358127,0.101071
2909,358068,0.101055
2910,358007,0.101037
2911,357956,0.101023
2912,357899,0.101007
2913,357838,0.100990
2914,357786,0.100975
2915,357731,0.100960
2916,357680,0.100945
2917,357621,0.100928
2918,357555,0.100910
2919,357508,0.100897
2920,357463,0.100884
2921,357408,0.100868
2922,357357,0.100854
2923,357310,0.100841
2924,357249,0.100823
2925,357205,0.100811
2926,357143,0.100794
2927,357089,0.100778
2928,357037,0.100764
2929,356992,0.100751
2930,356930,0.100733
2931,356869,0.100716
2932,356818,0.100702
2933,356765,0.100687
2934,356716,0.100673
2935,356650,0.100654
2936,356600,0.100640
2937,356545,0.100625
2938,356487,0.100608
2939,356434,0.100593
2940,356370,0.100575
2941,356308,0.100558
2942,356265,0.100546
2943,356185,0.100523
2944,356129,0.100507
2945,356065,0.100489
2946,356004,0.100472
2947,355934,0.100452
2948,355864,0.100433
2949,355808,0.100417
2950,355746,0.100399
2951,355689,0.100383
2952,355636,0.100368
2953,355583,0.100353
2954,355523,0.100336
2955,355465,0.100320
2956,355406,0.100303
2957,355350,0.100288
2958,355288,0.100270
2959,355234,0.100255
2960,355168,0.100236
2961,355103,0.100218
2962,355037,0.100199
2963,354972,0.100181
2964,354909,0.100163
2965,354848,0.100146
2966,354800,0.100132
2967,354746,0.100117
2968,354673,0.100096
2969,354604,0.100077
2970,354551,0.100062
2971,354487,0.100044
2972,354427,0.100027
2973,354382,0.100014
2974,354341,0.100003
2975,354297,0.099990
2976,354236,0.099973
2977,354183,0.099958
2978,354131,0.099944
2979,354069,0.099926
2980,354019,0.099912
2981,353969,0.099898
2982,353917,0.099883
2983,353855,0.099866
2984,353805,0.099852
2985,353747,0.099835
2986,353697,0.099821
2987,353635,0.099804
2988,353578,0.099787
2989,353527,0.099773
2990,353481,0.099760
2991,353433,0.099747
2992,353394,0.099736
2993,353351,0.099723
2994,353300,0.099709
2995,353244,0.099693
2996,353187,0.099677
2997,353139,0.099664
2998,353091,0.099650
2999,353039,0.099635
3000,352975,0.099617
3001,352930,0.099605
3002,352882,0.099591
3003,352832,0.099577
3004,352788,0.099565
3005,352730,0.099548
3006,352686,0.099536
3007,352621,0.099517
3008,352569,0.099503
3009,352513,0.099487
3010,352468,0.099474
3011,352408,0.099457
3012,352354,0.099442
3013,352289,0.099424
3014,352235,0.099408
3015,352191,0.099396
3016,352149,0.099384
3017,352109,0.099373
3018,352048,0.099356
3019,352000,0.099342
3020,351947,0.099327
3021,351900,0.099314
3022,351850,0.099300
3023,351794,0.099284
3024,351751,0.099272
3025,351702,0.099258
3026,351646,0.099242
3027,351591,0.099227
3028,351533,0.099210
3029,351470,0.099193
3030,351425,0.099180
3031,351358,0.099161
3032,351308,0.099147
3033,351267,0.099135
3034,351221,0.099122
3035,351171,0.099108
3036,351112,0.099091
3037,351056,0.099076
3038,351004,0.099061
3039,350956,0.099047
3040,350920,0.099037
3041,350854,0.099019
3042,350811,0.099007
3043,350764,0.098993
3044,350712,0.098979
3045,350656,0.098963
3046,350598,0.098946
3047,350539,0.098930
3048,350487,0.098915
3049,350438,0.098901
3050,350383,0.098886
3051,350329,0.098871
3052,350285,0.098858
3053,350232,0.098843
3054,350185,0.098830
3055,350140,0.098817
3056,350096,0.098805
3057,350025,0.098785
3058,349957,0.098766
3059,349910,0.098752
3060,349857,0.098737
3061,349805,0.098723
3062,349763,0.098711
3063,349721,0.098699
3064,349650,0.098679
3065,349604,0.098666
3066,349553,0.098652
3067,349504,0.098638
3068,349457,0.098624
3069,349414,0.098612
3070,349370,0.098600
3071,349310,0.098583
3072,349266,0.098571
3073,349202,0.098552
3074,349142,0.098536
3075,349082,0.098519
3076,349013,0.098499
3077,348971,0.098487
3078,348920,0.098473
3079,348869,0.098458
3080,348819,0.098444
3081,348752,0.098425
3082,348689,0.098408
3083,348632,0.098392
3084,348589,0.098379
3085,348541,0.098366
3086,348496,0.098353
3087,348453,0.098341
3088,348416,0.098331
3089,348360,0.098315
3090,348313,0.098302
3091,348263,0.098287
3092,348214,0.098274
3093,348174,0.098262
3094,348122,0.098248
3095,348066,0.098232
3096,348023,0.098220
3097,347970,0.098205
3098,347909,0.098188
3099,347862,0.098174
3100,347805,0.098158
3101,347761,0.098146
3102,347708,0.098131
3103,347669,0.098120
3104,347628,0.098108
3105,347579,0.098094
3106,347529,0.098080
3107,347489,0.098069
3108,347440,0.098055
3109,347387,0.098040
3110,347346,0.098029
3111,347293,0.098014
3112,347253,0.098002
3113,347222,0.097994
3114,347168,0.097978
3115,347132,0.097968
3116,347092,0.097957
3117,347028,0.097939
3118,346978,0.097925
3119,346929,0.097911
3120,346885,0.097899
3121,346836,0.097885
3122,346778,0.097868
3123,346732,0.097855
3124,346680,0.097841
3125,346611,0.097821
3126,346563,0.097808
3127,346515,0.097794
3128,346464,0.097780
3129,346424,0.097768
3130,346383,0.097757
3131,346326,0.097741
3132,346283,0.097729
3133,346223,0.097712
3134,346176,0.097698
3135,346122,0.097683
3136,346069,0.097668
3137,346023,0.097655
3138,345968,0.097640
3139,345928,0.097628
3140,345866,0.097611
3141,345822,0.097599
3142,345753,0.097579
3143,345700,0.097564
3144,345655,0.097551
3145,345610,0.097539
3146,345555,0.097523
3147,345510,0.097510
3148,345464,0.097498
3149,345414,0.097483
3150,345364,0.097469
3151,345316,0.097456
3152,345265,0.097441
3153,345214,0.097427
3154,345161,0.097412
3155,345114,0.097399
3156,345064,0.097385
3157,345019,0.097372
3158,344971,0.097358
3159,344913,0.097342
3160,344879,0.097332
3161,344841,0.097322
3162,344785,0.097306
3163,344727,0.097290
3164,344667,0.097273
3165,344618,0.097259
3166,344570,0.097245
3167,344527,0.097233
3168,344478,0.097219
3169,344426,0.097205
3170,344377,0.097191
3171,344318,0.097174
3172,344274,0.097162
3173,344230,0.097149
3174,344191,0.097138
3175,344144,0.097125
3176,344100,0.097113
3177,344050,0.097098
3178,344002,0.097085
3179,343969,0.097076
3180,343923,0.097063
3181,343868,0.097047
3182,343810,0.097031
3183,343769,0.097019
3184,343712,0.097003
3185,343649,0.096985
3186,343601,0.096972
3187,343551,0.096958
3188,343504,0.096944
3189,343459,0.096932
3190,343407,0.096917
3191,343356,0.096903
3192,343309,0.096889
3193,343264,0.096877
3194,343194,0.096857
3195,343151,0.096845
3196,343103,0.096831
3197,343054,0.096817
3198,342999,0.096802
3199,342956,0.096790
3200,342912,0.096777
3201,342864,0.096764
3202,342817,0.096750
3203,342773,0.096738
3204,342726,0.096725
3205,342687,0.096714
3206,342642,0.096701
3207,342602,0.096690
3208,342566,0.096680
3209,342510,0.096664
3210,342462,0.096650
3211,342426,0.096640
3212,342384,0.096628
3213,342343,0.096617
3214,342296,0.096603
3215,342251,0.096591
3216,342209,0.096579
3217,342178,0.096570
3218,342140,0.096559
3219,342103,0.096549
3220,342066,0.096539
3221,342022,0.096526
3222,341967,0.096511
3223,341924,0.096498
3224,341878,0.096485
3225,341828,0.096471
3226,341784,0.096459
3227,341742,0.096447
3228,341700,0.096435
3229,341653,0.096422
3230,341605,0.096408
3231,341549,0.096393
3232,341504,0.096380
3233,341463,0.096368
3234,341405,0.096352
3235,341345,0.096335
3236,341300,0.096322
3237,341256,0.096310
3238,341212,0.096298
3239,341172,0.096286
3240,341121,0.096272
3241,341071,0.096258
3242,341020,0.096243
3243,340969,0.096229
3244,340920,0.096215
3245,340878,0.096203
3246,340835,0.096191
3247,340780,0.096176
3248,340723,0.096159
3249,340674,0.096146
3250,340611,0.096128
3251,340569,0.096116
3252,340518,0.096102
3253,340469,0.096088
3254,340425,0.096075
3255,340382,0.096063
3256,340330,0.096049
3257,340279,0.096034
3258,340225,0.096019
3259,340182,0.096007
3260,340124,0.095990
3261,340085,0.095979
3262,340037,0.095966
3263,339986,0.095951
3264,339946,0.095940
3265,339878,0.095921
3266,339845,0.095912
3267,339790,0.095896
3268,339742,0.095883
3269,339696,0.095870
3270,339650,0.095857
3271,339594,0.095841
3272,339540,0.095826
3273,339494,0.095813
3274,339443,0.095798
3275,339392,0.095784
3276,339344,0.095770
3277,339295,0.095756
3278,339248,0.095743
3279,339196,0.095729
3280,339144,0.095714
3281,339112,0.095705
3282,339059,0.095690
3283,339015,0.095677
3284,338970,0.095665
3285,338933,0.095654
3286,338889,0.095642
3287,338846,0.095630
3288,338802,0.095617
3289,338756,0.095604
3290,338712,0.095592
3291,338677,0.095582
3292,338632,0.095569
3293,338591,0.095558
3294,338553,0.095547
3295,338513,0.095536
3296,338471,0.095524
3297,338426,0.095511
3298,338401,0.095504
3299,338363,0.095493
3300,338317,0.095480
3301,338270,0.095467
3302,338223,0.095454
3303,338182,0.095442
3304,338137,0.095430
3305,338094,0.095418
3306,338033,0.095400
3307,337999,0.095391
3308,337944,0.095375
3309,337892,0.095361
3310,337845,0.095347
3311,337802,0.095335
3312,337745,0.095319
3313,337702,0.095307
3314,337652,0.095293
3315,337601,0.095278
3316,337561,0.095267
3317,337518,0.095255
3318,337471,0.095242
3319,337419,0.095227
3320,337375,0.095215
3321,337335,0.095203
3322,337280,0.095188
3323,337234,0.095175
3324,337181,0.095160
3325,337126,0.095144
3326,337077,0.095131
3327,337036,0.095119
3328,337002,0.095109
3329,336959,0.095097
3330,336920,0.095086
3331,336876,0.095074
3332,336825,0.095059
3333,336771,0.095044
3334,336729,0.095032
3335,336684,0.095020
3336,336645,0.095009
3337,336614,0.095000
3338,336571,0.094988
3339,336520,0.094973
3340,336474,0.094960
3341,336416,0.094944
3342,336370,0.094931
3343,336326,0.094919
3344,336283,0.094906
3345,336245,0.094896
3346,336186,0.094879
3347,336135,0.094865
3348,336082,0.094850
3349,336022,0.094833
3350,335956,0.094814
3351,335907,0.094800
3352,335843,0.094782
3353,335787,0.094766
3354,335739,0.094753
3355,335670,0.094733
3356,335616,0.094718
3357,335563,0.094703
3358,335511,0.094689
3359,335447,0.094670
3360,335395,0.094656
3361,335319,0.094634
3362,335273,0.094621
3363,335220,0.094606
3364,335161,0.094590
3365,335119,0.094578
3366,335068,0.094564
3367,335025,0.094551
3368,334956,0.094532
3369,334908,0.094518
3370,334843,0.094500
3371,334781,0.094483
3372,334726,0.094467
3373,334671,0.094451
3374,334613,0.094435
3375,334557,0.094419
3376,334519,0.094409
3377,334480,0.094398
3378,334432,0.094384
3379,334376,0.094368
3380,334326,0.094354
3381,334276,0.094340
3382,334238,0.094329
3383,334193,0.094317
3384,334143,0.094302
3385,334105,0.094292
3386,334065,0.094280
3387,334014,0.094266
3388,333967,0.094253
3389,333911,0.094237
3390,333859,0.094222
3391,333812,0.094209
3392,333763,0.094195
3393,333724,0.094184
3394,333668,0.094168
3395,333618,0.094154
3396,333555,0.094137
3397,333507,0.094123
3398,333476,0.094114
3399,333430,0.094101
3400,333381,0.094087
3401,333330,0.094073
3402,333286,0.094061
3403,333245,0.094049
3404,333186,0.094032
3405,333128,0.094016
3406,333079,0.094002
3407,333040,0.093991
3408,332982,0.093975
3409,332947,0.093965
3410,332898,0.093951
3411,332851,0.093938
3412,332799,0.093923
3413,332758,0.093912
3414,332713,0.093899
3415,332668,0.093886
3416,332625,0.093874
3417,332579,0.093861
3418,332519,0.093844
3419,332469,0.093830
3420,332406,0.093812
3421,332350,0.093796
3422,332306,0.093784
3423,332255,0.093770
3424,332212,0.093758
3425,332157,0.093742
3426,332105,0.093727
3427,332059,0.093714
3428,332007,0.093700
3429,331959,0.093686
3430,331903,0.093670
3431,331853,0.093656
3432,331789,0.093638
3433,331727,0.093621
3434,331675,0.093606
3435,331642,0.093597
3436,331596,0.093584
3437,331552,0.093571
3438,331496,0.093555
3439,331443,0.093540
3440,331401,0.093529
3441,331346,0.093513
3442,331299,0.093500
3443,331237,0.093482
3444,331191,0.093469
3445,331149,0.093458
3446,331096,0.093443
3447,331053,0.093430
3448,331006,0.093417
3449,330974,0.093408
3450,330940,0.093399
3451,330894,0.093386
3452,330836,0.093369
3453,330781,0.093354
3454,330728,0.093339
3455,330688,0.093327
3456,330628,0.093310
3457,330592,0.093300
3458,330543,0.093286
3459,330510,0.093277
3460,330469,0.093266
3461,330427,0.093254
3462,330381,0.093241
3463,330344,0.093230
3464,330306,0.093220
3465,330267,0.093209
3466,330223,0.093196
3467,330172,0.093182
3468,330131,0.093170
3469,330098,0.093161
3470,330055,0.093149
3471,330007,0.093135
3472,329968,0.093124
3473,329935,0.093115
3474,329887,0.093101
3475,329846,0.093090
3476,329791,0.093074
3477,329748,0.093062
3478,329706,0.093050
3479,329669,0.093040
3480,329624,0.093027
3481,329588,0.093017
3482,329551,0.093007
3483,329501,0.092992
3484,329456,0.092980
3485,329410,0.092967
3486,329368,0.092955
3487,329319,0.092941
3488,329280,0.092930
3489,329237,0.092918
3490,329192,0.092905
3491,329150,0.092893
3492,329107,0.092881
3493,329073,0.092872
3494,329032,0.092860
3495,328989,0.092848
3496,328952,0.092837
3497,328907,0.092825
3498,328865,0.092813
3499,328823,0.092801
3500,328780,0.092789
3501,328750,0.092780
3502,328721,0.092772
3503,328682,0.092761
3504,328649,0.092752
3505,328601,0.092738
3506,328563,0.092728
3507,328531,0.092719
3508,328495,0.092708
3509,328447,0.092695
3510,328401,0.092682
3511,328366,0.092672
3512,328316,0.092658
3513,328274,0.092646
3514,328227,0.092633
3515,328181,0.092620
3516,328135,0.092607
3517,328099,0.092597
3518,328058,0.092585
3519,328020,0.092574
3520,327980,0.092563
3521,327948,0.092554
3522,327902,0.092541
3523,327844,0.092525
3524,327801,0.092513
3525,327750,0.092498
3526,327697,0.092483
3527,327658,0.092472
3528,327618,0.092461
3529,327569,0.092447
3530,327528,0.092436
3531,327488,0.092424
3532,327452,0.092414
3533,327404,0.092401
3534,327371,0.092391
3535,327329,0.092379
3536,327276,0.092364
3537,327222,0.092349
3538,327181,0.092338
3539,327150,0.092329
3540,327104,0.092316
3541,327064,0.092305
3542,327036,0.092297
3543,326989,0.092283
3544,326953,0.092273
3545,326909,0.092261
3546,326884,0.092254
3547,326853,0.092245
3548,326806,0.092232
3549,326772,0.092222
3550,326739,0.092213
3551,326707,0.092204
3552,326673,0.092194
3553,326642,0.092186
3554,326610,0.092176
3555,326562,0.092163
3556,326522,0.092152
3557,326494,0.092144
3558,326457,0.092133
3559,326424,0.092124
3560,326386,0.092113
3561,326345,0.092102
3562,326313,0.092093
3563,326268,0.092080
3564,326234,0.092070
3565,326189,0.092058
3566,326150,0.092047
3567,326104,0.092034
3568,326058,0.092021
3569,326012,0.092008
3570,325970,0.091996
3571,325929,0.091984
3572,325887,0.091972
3573,325845,0.091961
3574,325793,0.091946
3575,325753,0.091935
3576,325712,0.091923
3577,325667,0.091910
3578,325636,0.091902
3579,325598,0.091891
3580,325548,0.091877
3581,325503,0.091864
3582,325449,0.091849
3583,325411,0.091838
3584,325374,0.091828
3585,325333,0.091816
3586,325290,0.091804
3587,325248,0.091792
3588,325218,0.091784
3589,325178,0.091772
3590,325144,0.091763
3591,325109,0.091753
3592,325076,0.091744
3593,325044,0.091735
3594,325002,0.091723
3595,324953,0.091709
3596,324908,0.091696
3597,324866,0.091684
3598,324818,0.091671
3599,324773,0.091658
3600,324730,0.091646
3601,324698,0.091637
3602,324660,0.091626
3603,324611,0.091612
3604,324566,0.091600
3605,324510,0.091584
3606,324463,0.091571
3607,324431,0.091562
3608,324385,0.091549
3609,324341,0.091536
3610,324295,0.091523
3611,324252,0.091511
3612,324211,0.091499
3613,324164,0.091486
3614,324115,0.091472
3615,324074,0.091461
3616,324005,0.091441
3617,323954,0.091427
3618,323914,0.091416
3619,323885,0.091407
3620,323848,0.091397
3621,323818,0.091389
3622,323786,0.091380
3623,323749,0.091369
3624,323710,0.091358
3625,323661,0.091344
3626,323627,0.091335
3627,323582,0.091322
3628,323526,0.091306
3629,323492,0.091297
3630,323460,0.091287
3631,323420,0.091276
3632,323383,0.091266
3633,323341,0.091254
3634,323316,0.091247
3635,323282,0.091237
3636,323261,0.091231
3637,323233,0.091223
3638,323201,0.091214
3639,323170,0.091206
3640,323147,0.091199
3641,323108,0.091188
3642,323073,0.091178
3643,323029,0.091166
3644,323000,0.091158
3645,322966,0.091148
3646,322926,0.091137
3647,322894,0.091128
3648,322852,0.091116
3649,322820,0.091107
3650,322779,0.091095
3651,322742,0.091085
3652,322704,0.091074
3653,322682,0.091068
3654,322651,0.091059
3655,322612,0.091048
3656,322587,0.091041
3657,322543,0.091029
3658,322508,0.091019
3659,322472,0.091009
3660,322437,0.090999
3661,322402,0.090989
3662,322369,0.090980
3663,322335,0.090970
3664,322310,0.090963
3665,322266,0.090951
3666,322233,0.090941
3667,322196,0.090931
3668,322160,0.090921
3669,322118,0.090909
3670,322075,0.090897
3671,322040,0.090887
3672,322001,0.090876
3673,321961,0.090864
3674,321926,0.090855
3675,321895,0.090846
3676,321862,0.090837
3677,321831,0.090828
3678,321803,0.090820
3679,321765,0.090809
3680,321726,0.090798
3681,321687,0.090787
3682,321660,0.090779
3683,321622,0.090769
3684,321585,0.090758
3685,321543,0.090746
3686,321516,0.090739
3687,321470,0.090726
3688,321425,0.090713
3689,321394,0.090704
3690,321355,0.090693
3691,321317,0.090683
3692,321277,0.090671
3693,321233,0.090659
3694,321199,0.090649
3695,321162,0.090639
3696,321136,0.090632
3697,321097,0.090621
3698,321059,0.090610
3699,321017,0.090598
3700,320983,0.090588
3701,320945,0.090578
3702,320906,0.090567
3703,320862,0.090554
3704,320821,0.090543
3705,320783,0.090532
3706,320741,0.090520
3707,320698,0.090508
3708,320668,0.090500
3709,320643,0.090492
3710,320601,0.090481
3711,320564,0.090470
3712,320528,0.090460
3713,320503,0.090453
3714,320466,0.090443
3715,320425,0.090431
3716,320391,0.090421
3717,320362,0.090413
3718,320334,0.090405
3719,320302,0.090396
3720,320278,0.090389
3721,320236,0.090378
3722,320206,0.090369
3723,320163,0.090357
3724,320133,0.090349
3725,320095,0.090338
3726,320065,0.090329
3727,320036,0.090321
3728,320005,0.090312
3729,319966,0.090301
3730,319937,0.090293
3731,319897,0.090282
3732,319859,0.090271
3733,319827,0.090262
3734,319796,0.090253
3735,319753,0.090241
3736,319714,0.090230
3737,319671,0.090218
3738,319635,0.090208
3739,319601,0.090198
3740,319569,0.090189
3741,319537,0.090180
3742,319499,0.090170
3743,319469,0.090161
3744,319437,0.090152
3745,319396,0.090141
3746,319364,0.090132
3747,319340,0.090125
3748,319298,0.090113
3749,319247,0.090098
3750,319205,0.090087
3751,319178,0.090079
3752,319144,0.090069
3753,319103,0.090058
3754,319061,0.090046
3755,319025,0.090036
3756,318991,0.090026
3757,318957,0.090017
3758,318920,0.090006
3759,318885,0.089996
3760,318841,0.089984
3761,318786,0.089968
3762,318738,0.089955
3763,318691,0.089942
3764,318659,0.089933
3765,318627,0.089924
3766,318588,0.089913
3767,318548,0.089901
3768,318504,0.089889
3769,318463,0.089877
3770,318419,0.089865
3771,318392,0.089857
3772,318356,0.089847
3773,318330,0.089840
3774,318287,0.089828
3775,318248,0.089817
3776,318205,0.089804
3777,318164,0.089793
3778,318128,0.089783
3779,318092,0.089773
3780,318058,0.089763
3781,318017,0.089751
3782,317974,0.089739
3783,317941,0.089730
3784,317909,0.089721
3785,317879,0.089712
3786,317846,0.089703
3787,317802,0.089691
3788,317765,0.089680
3789,317727,0.089670
3790,317690,0.089659
3791,317650,0.089648
3792,317619,0.089639
3793,317585,0.089629
3794,317542,0.089617
3795,317514,0.089609
3796,317485,0.089601
3797,317444,0.089590
3798,317406,0.089579
3799,317370,0.089569
3800,317333,0.089558
3801,317301,0.089549
3802,317266,0.089539
3803,317229,0.089529
3804,317198,0.089520
3805,317156,0.089508
3806,317119,0.089498
3807,317074,0.089485
3808,317045,0.089477
3809,317009,0.089467
3810,316964,0.089454
3811,316934,0.089446
3812,316908,0.089438
3813,316877,0.089430
3814,316846,0.089421
3815,316810,0.089411
3816,316778,0.089402
3817,316743,0.089392
3818,316714,0.089384
3819,316670,0.089371
3820,316634,0.089361
3821,316611,0.089355
3822,316559,0.089340
3823,316526,0.089331
3824,316491,0.089321
3825,316459,0.089312
3826,316425,0.089302
3827,316384,0.089290
3828,316347,0.089280
3829,316316,0.089271
3830,316282,0.089262
3831,316253,0.089254
3832,316224,0.089245
3833,316192,0.089236
3834,316168,0.089230
3835,316138,0.089221
3836,316099,0.089210
3837,316068,0.089201
3838,316030,0.089191
3839,315985,0.089178
3840,315944,0.089166
3841,315892,0.089152
3842,315849,0.089140
3843,315805,0.089127
3844,315766,0.089116
3845,315734,0.089107
3846,315689,0.089094
3847,315649,0.089083
3848,315611,0.089072
3849,315572,0.089061
3850,315536,0.089051
3851,315501,0.089041
3852,315467,0.089032
3853,315434,0.089022
3854,315394,0.089011
3855,315350,0.088999
3856,315307,0.088987
3857,315271,0.088976
3858,315238,0.088967
3859,315206,0.088958
3860,315166,0.088947
3861,315122,0.088934
3862,315066,0.088919
3863,315030,0.088908
3864,314977,0.088893
3865,314938,0.088882
3866,314900,0.088872
3867,314859,0.088860
3868,314830,0.088852
3869,314796,0.088842
3870,314763,0.088833
3871,314731,0.088824
3872,314691,0.088813
3873,314648,0.088801
3874,314627,0.088795
3875,314588,0.088784
3876,314556,0.088775
3877,314520,0.088764
3878,314481,0.088753
3879,314449,0.088744
3880,314405,0.088732
3881,314364,0.088720
3882,314332,0.088711
3883,314285,0.088698
3884,314239,0.088685
3885,314200,0.088674
3886,314162,0.088663
3887,314127,0.088654
